Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Agri	Agri	Agri	Agri	Agri	Center	Center	Center	Center	Center	Resid	Resid	Resid	Resid	Resid	Tilap	Tilap	Tilap	Tilap	Tilap	Tipal	Tipal	Tipal	Tipal	Tipal	Tribu	Tribu	Tribu	Tribu	Tribu
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X;Fibrobacteria	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Thermoleophilia	18.0	18.0	18.0	18.0	18.0	22.0	51.0	80.0	141.0	202.0	67.0	94.25	121.5	148.75	176.0	114.0	114.0	114.0	114.0	114.0	96.0	96.0	96.0	96.0	96.0	1.0	36.0	71.0	107.0	143.0
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Zygnemophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X;Babeliae	8.0	8.0	8.0	8.0	8.0	1.0	7.0	13.0	36.5	60.0	1.0	16.75	32.5	48.25	64.0	17.0	17.0	17.0	17.0	17.0	64.0	64.0	64.0	64.0	64.0	1.0	3.0	5.0	34.5	64.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Coscinodiscophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	30.0	59.0	366.5	674.0	29.0	97.5	166.0	234.5	303.0	1222.0	1222.0	1222.0	1222.0	1222.0	27.0	27.0	27.0	27.0	27.0	1.0	20.5	40.0	1050.5	2061.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	1.0	2.0	3.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X;Leptospirae	1.0	1.0	1.0	1.0	1.0	14.0	14.0	14.0	40.0	66.0	15.0	15.25	15.5	15.75	16.0	18.0	18.0	18.0	18.0	18.0	11.0	11.0	11.0	11.0	11.0	1.0	13.5	26.0	27.0	28.0
Bacteria;PVC;Chlamydiae;Chlamydiae_X;Chlamydiae_XX	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	2.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Nephroselmidophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	134.0	267.0	1.0	31.75	62.5	93.25	124.0	119.0	119.0	119.0	119.0	119.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	50.5	100.0
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Blastocatellia_(Subgroup_4)	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0	18.5	24.0	1.0	8.0	15.0	22.0	29.0	20.0	20.0	20.0	20.0	20.0	46.0	46.0	46.0	46.0	46.0	1.0	13.0	25.0	26.0	27.0
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Saccharimonadia	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	10.5	20.0	1.0	2.0	3.0	4.0	5.0	14.0	14.0	14.0	14.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	10.5	20.0	47.5	75.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;	7.0	7.0	7.0	7.0	7.0	1.0	2.5	4.0	16.0	28.0	1.0	4.75	8.5	12.25	16.0	13.0	13.0	13.0	13.0	13.0	4.0	4.0	4.0	4.0	4.0	1.0	8.5	16.0	16.5	17.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Phaeophyceae:plas	15.0	15.0	15.0	15.0	15.0	3.0	8.5	14.0	18.5	23.0	1.0	7.25	13.5	19.75	26.0	15.0	15.0	15.0	15.0	15.0	8.0	8.0	8.0	8.0	8.0	6.0	6.5	7.0	9.5	12.0
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas;Glaucocystophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Dehalococcoidia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;PVC;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.5	46.0	1.0	7.5	14.0	20.5	27.0	1.0	1.0	1.0	1.0	1.0	33.0	33.0	33.0	33.0	33.0	1.0	1.0	1.0	16.5	32.0
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X;Mollicutes	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
